Fips_code,PM2.5 24hr 2012,SO2 24-hour 1971,Ozone 8-hour 2015,NO2 1-hour,Coal_Plants,Power_Plants,Airports,Public_Schools,Private Schools,Hospitals,Fuel_Stations,Land_area(mi^2),Population,Number_of_resident_workers,Number_of_business_establishments,Route_miles_of_freight_railroad,Route_miles_of_passenger_railroad_and_rail_transit,Total_Docks,Number_of_Bridges
8035,2.551429,0,0.04122,0,0,0,0.012225437,0.07579771,0.015485554,6,23,1226.95,2055,735,56,0,0,0,30
8101,3.775,0,0,0,0.000792418,0,0.007924181,0.050714761,0.006339345,4,21,1261.96,12172,5380,342,38.2,38.2,0,137
8103,7.422581,0,0.036533,10.27742,0,0,0.00369283,0.009232076,0.001846415,2,4,541.59,168424,64700,3117,129.4,0,0,263
8123,4.408333,0,0.037375,0,0,0,0.046452812,0.258071176,0.018064982,2,59,387.49,4908,2140,115,40.2,37.4,0,77
10001,6.049757,0,0,0,0,0,0.024486464,0.070738675,0.025846824,2,9,735.1,116782,56780,2119,46.6,0,0,264
10003,7.191985,0.380454,0.02725,29.28148,0,0,0.01846702,0.144477275,0.059746241,10,25,920.56,180786,76485,3583,43,0,0,198
10005,7.058333,0.101667,0,0,0.002707826,0,0.018954779,0.135391281,0.029786082,4,16,369.3,558753,265675,15971,125.9,37.8,7,499
11001,6.038014,0,0,0,0,0,0.095945477,0.375510744,0.074440456,15,67,604.51,234225,90265,5606,93.3,0,2,166
12001,7.551099,0,0.038056,0,0.001504031,0,0.031584647,0.103778125,0.034592708,6,17,664.88,705749,345735,23585,31.7,22.5,2,244
12031,7.915179,0.901813,0.03781,19.57495,0.000984581,0,0.023629955,0.215623339,0.110273123,15,63,1015.66,16826,4795,190,0,0,0,55
12099,6.215272,0,0.038648,0,0,0,0.061917004,0.376886113,0.130564118,20,77,742.93,375751,135410,6279,14.1,14.1,0,241
12105,9.372,0.602273,0.039163,0,0.000526948,0,0.018970133,0.086419493,0.024239614,6,18,1897.72,974996,424110,28754,29.9,0,5,422
12115,8.201099,0,0.037876,0,0,0,0.012175819,0.068627342,0.036527456,7,42,903.43,184313,70780,2745,28.5,0,0,193
13021,5.74228,0.405,0,0,0,0,5.22E-05,0.000730263,0.000243421,8,6,57513.49,19397,6870,248,24.1,0,0,81
13051,8.457778,1.312009,0,0,0,0,0.012169151,0.121691512,0.050704797,9,21,493.05,13392,4600,146,46.4,19.2,0,72
13059,7.975824,0,0.034414,0,0,0,0.010846575,0.119312327,0.037963013,3,2,184.39,258773,111945,5419,28.5,0,0,158
13063,6.081818,0,0,0,0,0,0.017943657,0.109293183,0.013049932,4,17,613.03,2834,820,38,0,0,0,21
13067,6.318182,0,0,0,0,0,0.038070049,0.250460848,0.102188026,6,42,499.08,6618,2185,133,53.3,0,0,69
13069,4.818182,0,0,0,0,0,0.006166749,0.074000987,0.012333498,1,1,162.16,760141,368545,20567,62.1,11.1,0,383
13089,6.751759,-0.11333,0.027102,24.15583,0,0,0.064791636,0.447651303,0.191429834,16,40,339.55,26404,9815,585,56.3,0,0,74
13095,8.57127,0,0,0,0,0,0.013788824,0.082732945,0.01723603,2,2,290.09,13390,4970,155,38.9,0,0,73
13121,6.85,0.196667,0,27.04237,0,0,0.046821046,0.388224507,0.18338243,18,224,512.59,23349,7800,453,14.2,0,0,117
13127,6.781818,0,0,0,0,0,0.011394064,0.048424771,0.01424258,2,7,351.06,2971,1280,25,8.2,0,0,22
13135,7.845455,0,0,0,0,0,0.010291242,0.740969435,0.252135433,6,43,194.34,18324,6105,458,18.3,0,0,67
13139,8.177647,0,0,0,0,0,0.035711097,0.18748326,0.03124721,1,19,224.02,45328,16240,835,10.9,10.9,0,107
13153,6.967046,0,0,0,0,0,0.008800299,0.081402768,0.015400524,2,6,454.53,234561,92535,3764,34.2,0,0,139
13185,6.354545,0,0,0,0,0,0.007597485,0.037987426,0.018993713,3,9,526.49,19559,6405,73,13.4,13.4,0,47
13215,6.21,0,0,0,0,0,0.009427292,0.131982088,0.025925053,7,19,424.3,40096,16200,412,29.3,0,0,83
13245,10.01648,0.065517,0,0,0,0,0.022420088,0.195375056,0.038434437,11,10,312.22,6778,2540,128,32.7,0,0,50
13295,7.3167,0,0,0,0,0,0.002981159,0.053660863,0.002981159,0,1,335.44,26320,9465,449,12.9,0,0,61
13303,7.313636,0,0,0,0,0,0,0.030019212,0.006003842,1,1,166.56,5254,2030,71,42,0,0,56
15001,1.544878,0.223729,0,0,0,0,0.024621878,0.196975026,0.038691523,6,30,284.3,20247,8580,262,18.2,0,0,123
15003,4.92,0,0,0,0.001473948,0,0.042744491,0.271206426,0.110546098,18,151,678.45,201513,81650,4132,0,0,6,235
16053,2.078333,0,0,0,0,0,0.003405009,0.015322539,0.001702504,1,2,587.37,29871,11190,513,51.6,0,0,127
17019,7.171667,0.333333,0.028439,0,0.002224892,0,0.046722734,0.135718418,0.037823166,3,23,449.46,12147,6055,238,11,0,2,77
17031,10.12199,0.889218,0.030107,27.42603,0.008492208,0,0.250520148,5.957284192,1.906500786,73,257,235.51,50621,24585,1174,58.2,20.3,0,305
17043,9.936667,0,0,0,0,0,0.038218565,0.584519233,0.197837279,8,63,444.81,19465,9165,601,68.8,15.9,0,228
17065,8.918333,0,0,0,0,0,0.007920039,0.006336031,0,1,1,631.31,51054,23790,1187,73.9,12.1,5,270
17083,8.201923,0,0,0,0,0,0.014673873,0.019565164,0.002445646,1,1,408.89,37684,15715,957,165.8,0,0,257
17089,9.497252,0,0,0,0,0,0.023940186,0.283599131,0.073662112,5,47,543.02,12417,4280,171,29,0,0,116
17111,8.91,0,0,0,0,0,0.018956319,0.230183876,0.04332873,3,17,369.27,29682,13630,662,75,35.2,0,201
17113,9.387915,0,0,0,0,0,0.016636444,0.096491374,0.019963733,2,43,601.09,307774,156610,7961,85.2,35.4,0,225
17115,9.448276,0.395833,0,0,0.005815306,0,0.031984182,0.133752035,0.014538265,2,3,343.92,171517,90470,3609,130.4,42.6,0,623
17119,9.503275,0.896667,0,0,0,0,0.008868393,0.113811044,0.039907769,7,15,676.56,44926,20625,862,109.8,41,0,245
17143,8.485,0,0,0,0.001722089,0,0.017220892,0.132600871,0.041330142,4,14,580.69,50643,24515,1060,126.9,0,0,378
17157,8.241667,0,0,0,0,0,0.012721028,0.044523598,0.028622313,3,0,314.44,5739,2905,126,22.4,0,3,51
17161,8.721667,0,0,0,0,0.002597335,0.015584011,0.140256097,0.023376016,3,12,385.01,15513,7140,465,21.7,0,0,150
17163,10.2375,0.888333,0,19.39833,0,0,0.012789723,0.133581549,0.027000526,4,15,703.69,141879,67155,3077,66.2,0,2,275
17167,7.505172,0,0,0,0.002976722,0,0.035720664,0.22027743,0.050604275,4,28,335.94,23491,9425,574,24.3,0,0,185
17197,10.03072,0,0,0,0.002286917,0.002286917,0.011434583,0.436801061,0.118919661,5,69,437.27,55175,26205,1222,64.5,0,0,277
17201,9.061667,0,0,0,0,0,0.018456995,0.121288826,0.030322206,4,18,758.52,66597,28465,1613,67.4,0,0,200
18003,8.306667,0,0.033617,0,0,0,0.055472518,0.134058585,0.08012697,11,23,648.97,35777,14800,743,6.5,0,0,192
18005,6.333333,0,0.034607,0,0,0,0.016930296,0.045953659,0.016930296,1,0,413.46,379299,170280,9192,133,0,0,601
18019,7.473406,0,0.035433,0,0,0,0.014614541,0.048227987,0.005845817,4,7,684.25,37689,17165,679,55.3,0,0,186
18035,8.040625,0,0.0344,0,0,0,0.022117913,0.088471652,0.007372638,3,2,406.91,43475,19990,976,58.4,20.2,0,147
18037,8.174194,0,0,0,0,0,0.007381526,0.044289159,0.004921018,1,1,406.42,114135,50780,2455,65.9,0,0,275
18039,7.744828,0,0.0328,0,0,0,0.090865035,0.345287134,0.260479767,3,11,165.08,42736,21760,1290,50.4,2.7,0,218
18055,7.048148,0,0.035133,0,0,0,0.022902761,0.045805523,0,1,1,305.64,65769,28845,1291,65.9,0,0,276
18057,8.190027,0,0.034967,0,0,0,0.041910173,0.165312347,0.058208573,8,13,429.49,31922,13975,562,85.8,0,0,239
18065,7.646667,0,0,0,0,0,0.015301438,0.045904315,0.007650719,1,3,392.12,170311,78170,3293,46.7,17.2,0,342
18067,8.206667,0,0.033833,0,0,0,0.011702202,0.063191893,0.014042643,3,0,427.27,47972,19515,834,29.4,0,0,205
18089,9.808952,0.832222,0.033648,21.4,0,0,0.078426247,0.428076596,0.091497288,16,26,306.02,39614,15865,852,4.1,0,0,100
18091,8.564286,0,0.035312,0,0.002063898,0,0.026830678,0.074300338,0.016511186,3,8,484.52,485493,209790,10090,276.6,62.8,8,491
18095,7.93,0,0.034533,0,0,0,0,0.079105849,0.017862611,5,6,391.88,45370,20385,934,25,0,0,165
18097,9.741604,0.224167,0.031095,21.38362,0,0,0.163788985,0.870128984,0.269569371,22,74,293.06,129569,54725,2264,82.3,0,0,297
18105,6.624167,0,0,0,0,0,0,0.083352869,0.01823344,3,3,383.91,35516,14480,597,15.9,0,0,172
18127,8.67,1.251649,0.035019,0,0,0,0.010093364,0.136260409,0.02775675,3,41,396.3,12389,5840,190,53.5,0,0,172
18141,8.240146,0,0.035527,17.84194,0,0,0.017423337,0.181700518,0.089605735,7,27,401.76,16581,7575,361,23.2,18.3,0,227
18147,7.56129,0,0,0,0.002510103,0,0.007530309,0.025101032,0.002510103,0,2,398.39,44729,21110,937,31.6,8.8,0,248
18153,7.470968,0,0,0,0.002619653,0,0.010478611,0.028816179,0,1,1,381.73,34594,16290,968,39.1,0,0,135
18157,12.84667,0,0,0,0,0,0.014348918,0.088484993,0.021523377,7,17,418.15,10751,4355,128,0,0,1,62
18163,7.582607,-0.19,0.03512,16.51053,0,0,0.006243107,0.083241421,0.031215533,6,14,480.53,7054,3305,118,30.7,16.4,0,57
18167,7.498428,1.23,0.03305,0,0,0,0.002239993,0.064959792,0.013439957,4,12,446.43,15498,6375,268,47.6,0,0,127
18183,9.494831,0,0,0,0,0,0,0.024600796,0.008945744,1,9,447.14,24102,11145,596,67.3,27.3,0,216
19013,7.716129,0,0,0,0,0,0.024794823,0.08678188,0.022315341,3,10,403.31,25645,12955,554,50.3,0,0,366
19045,8.817043,0.344538,0.036322,0,0.001767503,0,0.005302508,0.031815049,0.003535005,3,4,565.77,17549,8790,538,59.3,0,1,262
19103,9.701452,0,0,0,0,0,0.011738237,0.078254915,0.015650983,4,19,511.15,18295,7935,686,28.4,24.4,0,159
19111,8.525806,0,0,0,0,0,0.00520156,0.020806242,0.006935414,3,2,576.75,14813,7595,556,82.7,0,0,277
19113,8.425816,0.525512,0.034821,0,0.003502566,0,0.008756414,0.134848777,0.024517959,2,26,571.01,33657,16085,875,61,19.8,6,218
19137,6.36129,0,0.037914,0,0,0,0.003474514,0.015635315,0,1,2,575.62,7707,3605,183,78.5,39.6,0,140
19139,8.686601,0.507714,0,0,0.001726579,0,0.001726579,0.027625263,0.001726579,1,7,579.18,9917,4620,310,35.5,25.8,0,216
19147,6.425806,0,0.039066,0,0,0,0.004977972,0.024889862,0.002488986,1,2,401.77,15107,7065,402,11,0,0,199
19153,6.663992,0,0.036604,13.17731,0,0,0.017824994,0.231724925,0.033867489,9,60,561.01,6619,3400,218,43.4,0,0,208
19155,7.220159,0,0,0,0.001751743,0,0.007006972,0.057807518,0.005255229,2,10,570.86,490161,240250,12995,125.3,0,0,537
19163,9.339638,0.494215,0.034099,0,0,0,0.010658027,0.110843476,0.017052842,4,20,469.13,9721,4905,333,34.9,0,0,234
19177,6.951613,0.329752,0.037033,3.376106,0,0,0.003738737,0.005608106,0,1,0,534.94,12241,6275,332,24.8,24.8,0,187
19193,7.035484,0,0,0,0.0034782,0,0.008695501,0.064346707,0.015651902,3,14,575.01,19991,11920,640,29.6,0,0,351
21013,7.54,0,0,0,0,0,0.005499869,0.02612438,0.001374967,2,0,727.29,12500,4430,126,0,0,0,89
21037,7.933637,0,0,0,0,0,0.00493486,0.066620608,0.029609159,2,4,405.28,39001,16600,840,11.4,0,0,208
21043,4.636364,0,0,0,0,0,0.004054164,0.048649964,0.004054164,0,1,246.66,10631,4395,233,32.5,0,0,68
21047,9.31,0,0,0,0,0,0.014347717,0.068151655,0.017934646,3,7,278.79,16159,5720,235,0,0,0,140
21067,6.954545,0,0,0,0,0,0.02346922,0.180712995,0.053979206,11,17,426.09,14106,4685,181,22.9,0,0,49
21093,7.245454,0,0,0,0,0,0.013107019,0.117963169,0.009830264,4,8,305.18,8722,3520,134,24,0,0,70
21193,6.08,0,0,0,0,0,0,0.063070539,0,1,0,301.25,14590,6330,169,28.7,3.4,0,93
21199,6.12,0,0,0,0.00327418,0,0.009822539,0.062209417,0.009822539,1,3,305.42,12359,4200,164,0,0,0,107
21227,8.643637,0,0,0,0,0,0.003608024,0.165969115,0.021648145,4,5,277.16,14381,6175,257,2.8,0,0,127
22033,5.365,0.549351,0.03284,12.75093,0,0,0.189044425,0.562632219,0.207048656,21,24,222.17,27463,10525,427,74.8,0,0,206
23001,4.971552,0,0,0,0,0,0.034280118,0.090597453,0.024485798,2,2,408.4,13904,5080,274,40.4,0,0,222
23003,5.883557,0,0,0,0,0,0.08280202,0.211145152,0.012420303,6,1,241.54,108277,52190,2788,58.1,0,0,132
23005,9.201096,0.113274,0.042725,19.26552,0,0,0.145492092,0.450556155,0.107945746,8,38,213.07,67055,29995,1935,249.8,0,0,223
23009,2.811759,0.022689,0.043923,0,0,0,0.010845252,0.04609232,0.009489595,4,8,737.65,30199,14040,862,16.4,0,0,129
23017,4.631944,0,0.044333,0,0,0,0.019907761,0.054746342,0.014930821,2,6,602.78,34634,16305,1412,28.8,0,0,60
23019,4.515789,0,0.044357,0,0,0,0.020295173,0.056826484,0.009741683,6,8,1231.82,57975,24345,1336,64.5,0,0,250
24005,6.225287,0.527059,0.039423,24.9513,0,0,0.018945574,0.182088013,0.091570272,6,26,950.09,579234,293520,14338,25.3,21.5,3,376
24015,5.355172,0,0.038667,0,0,0,0.005986303,0.034720559,0.010775346,2,6,835.24,168447,86900,4209,63.3,0,0,204
24019,4.422989,0.072941,0.040385,0,0,0,0.002520654,0.008192124,0.001260327,3,6,1586.89,163257,77930,2625,34.5,0,0,91
24023,4.001163,0.329268,0.037872,3.283721,0,0,0.013693753,0.032865007,0.008216252,1,1,365.13,259547,127025,6214,78.1,34.4,0,477
24025,5.816092,0,0.040407,0,0,0,0.021938484,0.118467816,0.035101575,2,14,455.82,29014,13790,889,49.9,0,0,134
24027,6.687356,0,0,23.91059,0,0,0.000963001,0.036594056,0.011074517,3,39,2076.84,255441,127350,5517,43.6,18.8,0,270
24029,5.131765,0,0.040889,0,0,0,0.00235477,0.002060423,0.001177385,1,2,3397.36,325690,164255,9520,31.2,8.7,0,272
24031,5.031325,0,0.035926,0,0,0,0.004291997,0.052261378,0.032316214,10,83,3960.86,19422,8920,610,24.2,0,0,43
24033,4.645977,0,0.037082,0,0.003941663,0,0.039416634,0.819865983,0.275916437,6,70,253.7,1050688,537815,27460,31.6,30,0,480
24043,7.516092,0,0.038808,0,0,0,0.000721111,0.004532699,0.001442223,3,10,9707.24,37181,17385,1467,0,0,0,40
24510,5.418605,0,0,29.51325,0,0,0.013371218,0.294166806,0.100284138,17,131,598.3,52276,23365,2180,28.1,0,0,82
25003,7.804167,0,0,0,0,0,0.031306743,0.150272369,0.053221464,4,12,319.42,212990,101170,8681,36.9,20.9,0,105
25005,10.86667,0.212963,0,0,0,0,0.03798034,0.31948168,0.096067918,10,22,447.6,124944,62120,3872,84.9,30.5,0,444
25009,5.1375,0,0,20.34,0,0,0.054614965,0.489350082,0.131075915,16,49,457.75,17332,8225,1111,0,0,0,5
25011,10.94333,0,0,0,0,0,0.00369843,0.072119385,0.01109529,1,6,540.77,789034,382710,19100,67.7,66.9,3,392
25013,9.311204,0.432075,0,22.49167,0,0,0.031807579,0.246887401,0.053012632,10,31,660.22,70180,36410,1574,100.4,25.8,0,297
25015,8.625,0.087719,0,8.762712,0,0,0.007726781,0.075722454,0.015453562,4,35,647.1,466372,210670,9584,111.8,70.1,0,428
25017,6.643333,0,0,25.47458,0,0,0.102953625,0.873961884,0.304285159,24,170,437.09,160830,81190,3585,42.5,15.1,0,258
25021,5.376,0,0,14,0,0,0.046926326,0.69667545,0.238241346,14,67,277.03,11399,6165,1062,0,0,0,2
25023,8.451852,0,0,0,0,0,0.028498728,0.282951654,0.048854962,8,45,491.25,706775,353545,20310,101.5,81,2,343
25025,7.111494,0.493772,0.028814,29.28851,0,0,0.020717231,0.343906027,0.084940645,24,104,482.69,521202,252515,12744,74.5,48.1,1,284
25027,9.136667,0.10339,0,27.61017,0,0,0.0833535,0.693716222,0.158640531,16,56,371.91,803907,403630,21478,41.4,39.3,24,492
28011,8.013187,0,0.035933,0,0,0,0.001920799,0.004161731,0.000320133,1,0,6247.4,8259,2935,57,21,0,0,106
28033,8.352747,0,0.032586,0,0,0,0.016782591,0.076454025,0.014917859,3,6,536.27,18636,6960,327,29,0,0,168
28035,7.075686,0,0,0,0,0,0.01181028,0.049603175,0.009448224,2,0,423.36,184945,83010,2910,46.7,11,0,244
28045,7.069231,0,0.0403,0,0,0,0.018141687,0.016629879,0.001511807,1,3,661.46,20758,8160,551,20.9,0,0,165
28047,8.268132,0,0.039767,0,0,0,0.011856145,0.071136873,0.014490844,8,9,759.1,47632,19310,714,31.7,15.9,0,106
28049,8.345879,0.33,0.034885,15.31861,0,0,0.000298359,0.001918025,0.000490162,9,14,46923.27,208080,87295,4176,74.4,28.4,9,299
28059,8.186813,0.312644,0.039367,10.64,0.002459299,0,0.019674389,0.113127736,0.012296493,2,10,406.62,23390,9005,372,13.6,0,0,220
30027,3.573333,0,0,2.516667,0,0,0.019435874,0.029153811,0.002429484,1,1,823.22,2846,1510,144,38.3,0,0,37
30029,5.076667,0,0,0,0,0,0.068961059,0.096976489,0.02801543,3,11,464.03,11050,5280,435,78.9,25.2,0,156
30031,-1.15763,0,0,9.12963,0,0,0.03086515,0.069446588,0.01851909,2,5,647.98,103806,43480,4156,112.3,96.4,0,201
30049,3.921667,0.363158,0.040684,0,0,0,0.033735717,0.039602799,0.008800622,3,2,681.77,30458,11610,815,38.2,0,0,122
30053,17.31,0,0,0,0,0,4.12E-05,9.62E-05,3.44E-05,1,2,145545.8,2337,970,70,26.2,26.2,0,10
30063,5.861667,0,0,0,0,0,0.006345209,0.020011812,0.005857116,2,3,2048.79,4397,1550,120,51.4,0,0,149
30071,2.865,0,0,2.25,0,0,0.000528631,0.003436099,0,1,1,3783.36,487,245,11,0,0,0,26
30075,2.678333,0,0,2.966102,0,0,0.000421608,0.00252965,0,0,0,2371.87,5911,2560,185,53.8,0,0,97
30081,2.405,0,0,0,0,0,0.005069358,0.005069358,0.000691276,1,0,4339.8,1077,570,36,60.7,0,0,48
30083,3.518333,0.52931,0,2.8,0.000196554,0,0.001572432,0.003144864,0.000196554,1,0,5087.66,43806,16890,1465,0,0,0,147
30087,2.408333,0,0,1.816667,0.000213887,0,0.000855549,0.003208309,0,1,0,4675.36,11004,3645,210,121,93.5,0,55
30093,4.327119,0,0,0,0,0,0,0.006946776,0.001736694,2,1,1727.42,3309,1830,158,105.7,0,0,67
30111,6.003333,0.448333,0,0,0,0,0.001114989,0.017282326,0.003066219,4,8,3587.48,969,525,34,16.9,0,0,29
31055,6.268118,0.561142,0.029167,0,1.30E-05,0,0.000273351,0.002577314,0.00063782,18,31,76824.17,36565,18120,1012,77.8,16.2,0,324
31079,4.287202,0,0,0,0.001709665,0,0.005128994,0.054709272,0.008548324,3,3,584.91,2356,1145,68,7.8,0,0,89
31153,7.349438,0,0,0,0,0,0.005318442,0.178167797,0.013296104,4,14,376.05,14224,6880,306,45,25.1,0,293
31157,2.881818,0,0,0,0.000941974,0,0.003767898,0.03014318,0.002825923,1,0,1061.6,21578,10655,558,70.2,4.6,0,490
31177,5.662963,0,0,0,0,0,0.006187098,0.020623659,0.004124732,1,2,484.88,4158,2210,184,13.1,0,0,117
32003,7.976362,1.123256,0.038676,33.41667,0,0,0.099749466,0.99517491,0.160063097,47,85,431.08,24909,9715,478,68.5,42,0,68
